image_index,mean_input,mean_blur,mean_edge,max_edge,strong_edge_pixels
4269,42.2156,42.0191,91.6327,255.0000,295
4270,68.1747,67.9247,126.2270,255.0000,403
4271,31.9069,31.7372,84.0982,255.0000,272
4272,24.4260,24.2589,85.6467,255.0000,274
4273,26.8712,26.7066,77.9133,255.0000,248
4274,29.1518,29.0064,78.4541,255.0000,248
4275,37.5523,37.3724,88.6033,255.0000,280
4276,34.1276,33.9528,85.0957,255.0000,270
4277,31.8839,31.7168,82.5536,255.0000,256
4278,37.7347,37.5510,91.7589,255.0000,297
4279,47.2704,47.0306,111.2245,255.0000,363
4280,18.1952,18.0957,58.3686,255.0000,183
4281,34.7372,34.5523,93.2781,255.0000,294
4282,32.1020,31.9362,86.1645,255.0000,274
4283,33.1365,32.9681,88.1582,255.0000,276
4284,37.3852,37.1926,104.2079,255.0000,327
4285,28.0804,27.9260,77.6684,255.0000,245
4286,19.2985,19.2028,52.7730,255.0000,168
4287,35.6594,35.4962,88.2959,255.0000,280
4288,56.8788,56.6594,117.5217,255.0000,370
4289,46.1212,45.8941,113.4528,255.0000,372
4290,46.8852,46.7207,89.2283,255.0000,289
4291,18.9949,18.8890,52.0587,255.0000,165
4292,37.9630,37.7883,87.5293,255.0000,283
4293,43.9719,43.7602,99.5982,255.0000,318
4294,19.8903,19.8061,49.4120,255.0000,151
4295,38.8074,38.6148,95.0115,255.0000,301
4296,31.2870,31.1505,75.5906,255.0000,241
4297,32.3763,32.1952,87.9120,255.0000,281
4298,28.8788,28.7551,71.1964,255.0000,229
4299,27.4681,27.3291,79.2411,255.0000,251
4300,17.3342,17.2449,48.1964,255.0000,156
4301,41.2245,41.0191,97.9069,255.0000,312
4302,27.7028,27.5344,84.7015,255.0000,271
4303,29.6212,29.4630,83.5064,255.0000,261
4304,21.9031,21.7602,77.3533,255.0000,245
4305,35.5651,35.3788,90.3291,255.0000,290
4306,28.4719,28.3342,76.4005,255.0000,239
4307,32.6416,32.4592,85.6990,255.0000,278
4308,47.6237,47.4260,93.5383,255.0000,295
4309,25.6645,25.5370,74.3584,255.0000,236
4310,46.0255,45.8304,107.9043,255.0000,345
4311,20.4184,20.3138,54.0395,255.0000,170
4312,22.8878,22.7474,75.2628,255.0000,243
4313,34.1186,33.9298,91.8712,255.0000,295
4314,31.2959,31.1518,74.5434,255.0000,238
4315,32.5281,32.3533,88.0013,255.0000,284
4316,44.8916,44.6901,103.2130,255.0000,324
4317,28.0128,27.8546,80.3291,255.0000,252
4318,25.8622,25.7385,65.8406,255.0000,206
4319,20.9783,20.8737,56.3559,255.0000,178
4320,22.7895,22.6645,67.9388,255.0000,222
4321,36.2602,36.0765,95.4554,255.0000,301
4322,30.4974,30.3457,80.4732,255.0000,259
4323,34.7219,34.5536,86.7194,255.0000,274
4324,40.6633,40.4732,92.7283,255.0000,292
4325,34.8597,34.6862,87.7602,255.0000,277
4326,20.0931,19.9707,65.4298,255.0000,207
4327,27.5077,27.3571,80.1760,255.0000,255
4328,32.3890,32.2258,85.3725,255.0000,275
4329,34.0115,33.8457,84.3163,255.0000,267
4330,26.2946,26.0753,69.6722,255.0000,219
4331,27.5867,27.4974,82.7054,255.0000,264
4332,33.6518,33.5026,76.8737,255.0000,243
4333,19.9962,19.8839,55.1161,255.0000,172
4334,25.0548,24.9260,72.0753,255.0000,233
4335,32.2793,32.1110,88.0740,255.0000,279
4336,24.1722,24.0344,71.1288,255.0000,225
4337,30.7781,30.6173,89.4031,255.0000,282
4338,22.7474,22.6071,69.9681,255.0000,224
4339,25.6645,25.5128,74.4770,255.0000,240
4340,40.1110,39.9375,85.4273,255.0000,275
4341,36.5179,36.3457,87.5918,255.0000,281
4342,54.6684,54.4503,120.7806,255.0000,380
4343,34.4834,34.3202,90.3967,255.0000,286
4344,44.1990,43.9911,108.4298,255.0000,344
4345,25.5561,25.4043,70.8253,255.0000,225
4346,36.9566,36.7921,82.6416,255.0000,261
4347,45.1658,44.9554,106.2168,255.0000,341
4348,26.7921,26.6403,78.9719,255.0000,248
4349,35.7168,35.5421,88.4158,255.0000,277
4350,25.1365,24.9949,74.6888,255.0000,237
4351,19.9592,19.8686,52.9260,255.0000,164
4352,25.2691,25.1276,83.9388,255.0000,272
4353,27.3852,27.2347,75.6798,255.0000,240
4354,25.7628,25.6378,73.6352,255.0000,237
4355,44.4872,44.2959,94.8725,255.0000,303
4356,55.3737,55.1582,101.9630,255.0000,321
4357,35.1939,35.0115,88.7194,255.0000,283
4358,22.5446,22.4184,60.4745,255.0000,195
4359,31.1224,30.9503,85.6888,255.0000,272
4360,47.5651,47.3622,110.3112,255.0000,347
4361,32.1875,32.0115,85.2577,255.0000,275
4362,23.7819,23.6161,85.4656,255.0000,276
4363,29.4656,29.3087,80.5230,255.0000,256
4364,28.4158,28.2704,79.3890,255.0000,252
4365,27.2245,27.0753,74.3023,255.0000,241
4366,16.3227,16.2232,53.5548,255.0000,168
4367,32.7219,32.5625,85.4898,255.0000,268
4368,32.5064,32.3444,82.3329,255.0000,265
4369,35.0064,34.8329,89.8597,255.0000,285
4370,26.9375,26.7908,75.0969,255.0000,244
4371,36.5485,36.3878,84.7066,255.0000,266
4372,37.9860,37.8827,74.5191,255.0000,241
4373,23.3138,23.1773,71.3673,255.0000,224
4374,36.4503,36.2717,95.6900,255.0000,303
4375,32.2755,32.1161,80.6008,255.0000,256
4376,36.2666,36.0944,104.9298,255.0000,331
4377,36.1059,35.9247,92.2666,255.0000,295
4378,21.1161,21.0026,61.8099,255.0000,202
4379,26.6352,26.4745,79.8329,255.0000,257
4380,36.9260,36.7500,89.1199,255.0000,280
4381,31.0702,30.9031,80.4120,255.0000,261
4382,29.8444,29.6862,87.6722,255.0000,282
4383,32.1314,31.9745,85.3827,255.0000,273
4384,39.0293,38.8533,85.3431,255.0000,271
4385,31.3508,31.1862,86.8597,255.0000,271
4386,18.5140,18.3814,70.7513,255.0000,228
4387,17.4911,17.3878,51.0931,255.0000,163
4388,28.6684,28.5077,74.8189,255.0000,238
4389,36.0000,35.8048,97.8125,255.0000,312
4390,11.0969,11.0191,40.1952,255.0000,127
4391,30.4898,30.3227,84.9298,255.0000,271
4392,39.7908,39.6339,75.0077,255.0000,245
4393,31.5931,31.4362,81.7908,255.0000,256
4394,20.6390,20.5217,61.2092,255.0000,193
4395,30.1250,29.9592,84.2168,255.0000,267
4396,19.9273,19.6862,62.6429,255.0000,198
4397,17.8724,17.8661,65.3712,255.0000,210
4398,31.2628,31.0880,90.9324,255.0000,288
4399,33.6913,33.5191,82.6352,255.0000,265
4400,39.1811,39.0204,87.7258,255.0000,280
4401,36.5880,36.4120,92.9962,255.0000,299
4402,23.6122,23.4668,67.3763,255.0000,209
4403,38.2832,38.0791,101.6403,255.0000,321
4404,26.5000,26.3686,75.9107,255.0000,250
4405,17.9145,17.8189,51.8903,255.0000,169
4406,35.1378,34.9490,96.4605,255.0000,301
4407,17.3074,17.2143,50.7015,255.0000,159
4408,24.2908,24.1811,57.9490,255.0000,184
4409,35.1582,34.9847,89.0038,255.0000,283
4410,31.6952,31.5204,85.9936,255.0000,278
4411,25.4592,25.3112,74.3597,255.0000,241
4412,20.1569,20.0587,52.7602,255.0000,167
4413,18.8099,18.6786,65.8023,255.0000,208
4414,32.0561,31.9018,76.1046,255.0000,240
4415,37.9579,37.7551,100.0128,255.0000,320
4416,27.6658,27.5051,77.9949,255.0000,245
4417,31.1173,30.9426,86.9707,255.0000,277
4418,39.3622,39.1862,95.3916,255.0000,305
4419,31.1071,30.9477,83.6671,255.0000,262
4420,16.0791,15.9770,50.3827,255.0000,157
4421,33.5791,33.4043,87.0485,255.0000,275
4422,21.5587,21.4311,63.2921,255.0000,194
4423,31.1747,30.9923,89.6709,255.0000,282
4424,30.4298,30.2819,81.9388,255.0000,258
4425,26.3163,26.1569,76.8355,255.0000,247
4426,24.4337,24.2768,78.8342,255.0000,258
4427,35.7666,35.5931,87.7168,255.0000,287
4428,22.5791,22.4464,74.4515,255.0000,239
4429,28.5829,28.4196,82.9643,255.0000,266
4430,28.5115,28.3571,81.2334,255.0000,258
4431,35.3329,35.1467,93.9260,255.0000,301
4432,26.5230,26.4043,69.5702,255.0000,223
4433,29.4222,29.2577,85.5906,255.0000,273
4434,29.9247,29.7232,101.0000,255.0000,322
4435,16.6875,16.5982,50.6110,255.0000,161
4436,25.9515,25.8010,79.4860,255.0000,249
4437,39.1786,38.9962,95.3941,255.0000,304
4438,31.9503,31.8202,69.5918,255.0000,220
4439,31.0357,30.8661,84.0867,255.0000,266
4440,46.5217,46.3304,92.8291,255.0000,299
4441,17.2500,17.1492,51.7564,255.0000,164
4442,42.7513,42.5855,93.4133,255.0000,300
4443,30.4617,30.2985,82.8036,255.0000,262
4444,48.0727,47.8444,110.7168,255.0000,351
4445,18.7768,18.6862,51.9094,255.0000,164
4446,39.5727,39.4107,85.1607,255.0000,273
4447,29.5931,29.4464,72.2207,255.0000,234
4448,24.7054,24.5638,76.6760,255.0000,249
4449,27.1773,27.0281,73.8699,255.0000,236
4450,19.3737,19.2589,61.3661,255.0000,197
4451,35.3355,35.1556,84.7449,255.0000,268
4452,29.2895,29.1390,78.1837,255.0000,247
4453,39.5599,39.3546,105.2181,255.0000,333
4454,29.2564,29.0995,75.8138,255.0000,243
4455,46.1990,45.9796,111.3546,255.0000,349
4456,33.6862,33.5293,85.5344,255.0000,273
4457,36.7908,36.6084,89.5038,255.0000,283
4458,27.8023,27.6582,82.2691,255.0000,263
4459,38.6773,38.4821,99.3584,255.0000,311
4460,24.5829,24.4503,64.8457,255.0000,206
4461,34.4349,34.2717,90.7602,255.0000,291
4462,66.2143,65.9694,132.9018,255.0000,423
4463,34.4375,34.2551,98.4031,255.0000,311
4464,20.8648,20.7385,66.4936,255.0000,214
4465,60.2526,60.0230,115.0587,255.0000,366
4466,29.4439,29.2985,85.4158,255.0000,268
4467,23.7283,23.6314,54.5319,255.0000,171
4468,33.0395,32.8635,84.5472,255.0000,269
4469,38.1237,37.9452,84.9107,255.0000,276
4470,26.4452,26.3469,57.0459,255.0000,182
4471,41.0204,40.8418,96.6429,255.0000,309
4472,31.5293,31.2538,78.8890,255.0000,255
4473,36.7003,36.6684,90.8954,255.0000,290
4474,31.1939,31.0140,92.3610,255.0000,292
4475,47.8763,47.6645,110.3316,255.0000,350
4476,24.2449,24.1199,64.0638,255.0000,202
4477,49.8444,49.6441,95.8712,255.0000,302
4478,15.4158,15.2296,57.0459,255.0000,183
4479,31.9821,31.9362,74.2156,255.0000,239
4480,34.1722,34.0064,85.8788,255.0000,273
4481,54.5293,54.3036,112.3202,255.0000,359
4482,44.8316,44.6390,97.4566,255.0000,312
4483,34.0906,33.9337,79.5293,255.0000,248
4484,8.2092,8.1467,36.1378,255.0000,117
4485,49.0306,48.8367,106.6747,255.0000,337
4486,27.9018,27.7997,58.6722,255.0000,192
4487,24.3189,24.2181,55.1224,255.0000,175
4488,67.0370,66.8100,94.6416,255.0000,299
4489,46.1416,45.9362,100.1225,255.0000,320
4490,24.5472,24.4145,74.5727,255.0000,242
4491,49.6824,49.4860,106.3737,255.0000,336
4492,20.2526,20.1696,51.0740,255.0000,167
4493,35.7168,35.5395,86.1148,255.0000,274
4494,32.9094,32.7436,84.1441,255.0000,264
4495,59.9031,59.6543,120.8801,255.0000,384
4496,28.6084,28.4362,89.6518,255.0000,291
4497,52.2972,52.0957,104.8686,255.0000,336
4498,16.9809,16.8648,61.5765,255.0000,198
4499,41.0791,40.8980,94.0242,255.0000,289
4500,43.3980,43.2181,100.9860,255.0000,325
4501,36.6952,36.5344,81.4477,255.0000,262
4502,39.6620,39.4668,102.6760,255.0000,338
4503,30.1837,30.0421,71.2908,255.0000,229
4504,11.8023,11.7372,41.1288,255.0000,134
4505,54.4209,54.1913,116.1250,255.0000,365
4506,45.3418,45.1684,86.5995,255.0000,276
4507,24.6084,24.4962,56.4235,255.0000,176
4508,33.3865,33.2156,89.8852,255.0000,289
4509,39.8520,39.7143,85.0370,255.0000,264
4510,51.2972,51.0906,98.3227,255.0000,313
4511,45.6327,45.4566,99.0383,255.0000,313
4512,34.5077,34.3138,98.7844,255.0000,314
4513,39.1875,39.0255,90.8903,255.0000,288
4514,22.2487,22.1084,76.7742,255.0000,246
4515,46.0421,45.8316,104.7334,255.0000,333
4516,31.4375,31.2870,75.3253,255.0000,237
4517,43.7079,43.5497,87.4770,255.0000,280
4518,28.1760,28.0153,85.5064,255.0000,271
4519,41.8457,41.4809,86.1684,255.0000,274
4520,42.2500,42.2755,77.8189,255.0000,247
4521,39.6365,39.4707,82.8112,255.0000,266
4522,17.6365,17.5064,64.3661,255.0000,210
4523,24.2883,24.1735,61.1020,255.0000,196
4524,11.7423,11.6620,42.4566,255.0000,132
4525,38.4426,38.2883,80.7832,255.0000,258
4526,43.5880,43.3992,90.7691,255.0000,293
4527,55.1314,54.9158,113.8699,255.0000,361
4528,30.7360,30.5714,84.4490,255.0000,275
4529,54.3839,54.1556,123.9541,255.0000,390
4530,32.5166,32.3520,90.2755,255.0000,290
4531,45.0217,44.8431,91.1454,255.0000,290
4532,49.9094,49.6875,114.2054,255.0000,361
4533,39.4222,39.2411,88.4018,255.0000,283
4534,15.5740,15.4911,45.5370,255.0000,140
4535,41.3125,41.1097,96.6186,255.0000,308
4536,27.5778,27.4401,68.0918,255.0000,221
4537,45.2997,45.1314,89.2857,255.0000,287
4538,30.2130,30.0497,86.3533,255.0000,282
4539,60.3444,60.1237,118.8788,255.0000,376
4540,28.5140,28.3750,69.8775,255.0000,224
4541,29.9643,29.8240,74.9388,255.0000,240
4542,50.6939,50.4872,101.8878,255.0000,319
4543,42.2602,42.0638,102.1148,255.0000,327
4544,37.6365,37.4923,78.4350,255.0000,252
4545,37.4401,37.0459,84.6492,255.0000,271
4546,19.3202,19.4260,67.6798,255.0000,221
4547,44.0804,43.9196,87.8495,255.0000,280
4548,31.3571,31.2156,76.8202,255.0000,243
4549,36.0013,35.8151,92.0421,255.0000,291
4550,27.3890,27.2296,83.6671,255.0000,265
4551,26.5051,26.3737,69.0689,255.0000,219
4552,16.1913,16.0663,68.1237,255.0000,216
4553,20.4171,20.3151,53.4528,255.0000,170
4554,15.0587,14.9847,45.6135,255.0000,141
4555,36.4235,36.2730,74.1403,255.0000,235
4556,33.9949,33.8240,90.6225,255.0000,287
4557,20.8253,20.7321,52.7589,255.0000,170
4558,28.3227,28.1645,82.8278,255.0000,264
4559,33.1301,32.9809,76.9184,255.0000,249
4560,27.4069,27.2640,73.3546,255.0000,238
4561,24.0434,23.9324,57.1556,255.0000,176
4562,19.8686,19.7602,71.5804,255.0000,227
4563,50.1237,49.9286,105.8865,255.0000,335
4564,33.2168,33.0702,78.7372,255.0000,253
4565,55.3023,55.0957,107.3890,255.0000,341
4566,12.2908,12.2092,43.6569,255.0000,136
4567,27.1441,27.0038,72.3329,255.0000,236
4568,37.1186,36.9541,84.3202,255.0000,270
4569,23.6913,23.5778,56.6620,255.0000,180
4570,37.3418,37.1556,97.4362,255.0000,314
4571,35.9770,35.8265,84.1696,255.0000,270
4572,26.2156,26.0791,75.0025,255.0000,239
4573,42.9298,42.7398,101.7003,255.0000,326
4574,45.6837,45.4643,110.4834,255.0000,351
4575,28.2768,28.1327,72.2360,255.0000,234
4576,39.5753,39.3686,98.8316,255.0000,311
4577,21.4745,21.3839,53.3163,255.0000,170
4578,24.9885,24.8648,61.8546,255.0000,203
4579,38.0918,37.9056,93.8023,255.0000,300
4580,25.1658,25.0000,81.3903,255.0000,260
4581,50.5089,50.3214,110.2730,255.0000,355
4582,32.9171,32.7628,84.0765,255.0000,267
4583,46.0064,45.8048,103.8954,255.0000,328
4584,31.7742,31.6008,90.7870,255.0000,293
4585,17.7258,17.6263,49.1671,255.0000,156
4586,35.9069,35.7372,83.2717,255.0000,258
4587,41.5344,41.3393,99.3253,255.0000,312
4588,40.8048,40.6046,99.8227,255.0000,319
4589,38.2857,38.1224,80.2003,255.0000,255
4590,26.3648,26.2054,85.5600,255.0000,278
4591,39.2054,39.0574,85.0064,255.0000,273
4592,18.1888,17.9770,64.9809,255.0000,209
4593,34.2309,34.1454,86.8712,255.0000,272
4594,27.5166,27.3865,71.7296,255.0000,228
4595,37.9656,37.8023,86.5574,255.0000,273
4596,23.5791,23.4413,72.0625,255.0000,230
4597,57.7423,57.5191,116.9247,255.0000,367
4598,34.2628,34.1301,73.1505,255.0000,235
4599,47.8495,47.6492,104.7105,255.0000,342
4600,40.3202,40.1173,103.5574,255.0000,334
4601,43.6645,43.4694,104.3788,255.0000,334
4602,16.1110,16.0255,47.0548,255.0000,145
4603,53.2526,53.0332,109.9936,255.0000,351
4604,21.4758,21.3597,65.3878,255.0000,202
4605,45.2219,45.0191,98.0880,255.0000,314
4606,43.5115,43.3202,97.5523,255.0000,314
4607,55.8648,55.6339,115.7462,255.0000,363
4608,40.4082,40.2092,99.0574,255.0000,310
4609,42.6607,42.4911,86.7538,255.0000,281
4610,43.7742,43.5765,95.8393,255.0000,304
4611,49.2768,49.0867,95.6492,255.0000,304
4612,24.4617,24.3304,65.5561,255.0000,206
4613,42.7615,42.5804,98.3980,255.0000,313
4614,20.0051,19.8814,63.4796,255.0000,202
4615,49.2079,49.0038,109.2411,255.0000,353
4616,21.5574,21.4298,75.1199,255.0000,246
4617,41.6849,41.4872,101.0408,255.0000,316
4618,34.9923,34.8253,85.3941,255.0000,275
4619,32.8367,32.6696,88.8138,255.0000,283
4620,18.2959,18.1952,55.9273,255.0000,182
4621,49.7615,49.5791,96.1492,255.0000,304
4622,34.9554,34.7870,85.8061,255.0000,273
4623,25.8125,25.7015,58.0370,255.0000,186
4624,34.4311,34.2564,90.6467,255.0000,291
4625,51.1276,50.9171,111.6454,255.0000,361
4626,29.6212,29.4592,83.0421,255.0000,261
4627,39.6122,39.4656,79.3610,255.0000,250
4628,39.5077,39.3316,97.6378,255.0000,313
4629,59.9770,59.7321,114.7551,255.0000,361
4630,26.4401,26.2908,76.1020,255.0000,248
4631,45.8788,45.6862,93.1365,255.0000,292
4632,20.2156,20.0548,76.8227,255.0000,247
4633,39.6288,39.4388,95.1926,255.0000,301
4634,19.9477,19.8342,60.7538,255.0000,197
4635,46.9171,46.7360,93.0064,255.0000,296
4636,27.7015,27.5599,67.8189,255.0000,217
4637,42.7946,42.6097,86.2462,255.0000,275
4638,18.9337,18.8253,54.7449,255.0000,175
4639,19.6059,19.5281,49.4745,255.0000,158
4640,31.2321,31.0638,87.7130,255.0000,278
4641,45.9605,45.7972,95.6403,255.0000,306
4642,27.8865,27.7054,93.9350,255.0000,300
4643,31.9286,31.7908,73.1378,255.0000,230
4644,17.1237,17.0319,46.6110,255.0000,152
4645,41.8508,41.6620,102.3673,255.0000,330
4646,43.2730,43.0893,86.5025,255.0000,275
4647,34.7423,34.4388,81.1173,255.0000,260
4648,30.9107,30.8980,91.1173,255.0000,287
4649,27.0880,26.9630,70.7768,255.0000,229
4650,31.8316,31.6556,87.7946,255.0000,279
4651,29.1811,29.0395,76.7806,255.0000,249
4652,41.5242,41.3571,73.2704,255.0000,228
4653,63.7449,63.5140,121.1046,255.0000,384
4654,23.0816,22.9617,67.0434,255.0000,212
4655,65.7997,65.5663,117.7130,255.0000,370
4656,21.3724,21.2219,78.7105,255.0000,250
4657,18.8546,18.7500,56.6811,255.0000,181
4658,31.3992,31.2411,79.4452,255.0000,252
4659,46.6773,46.5051,90.8775,255.0000,295
4660,43.1148,42.9554,88.0561,255.0000,281
4661,28.5625,28.4273,69.4400,255.0000,216
4662,54.0242,53.8010,112.6199,255.0000,360
4663,44.3240,43.9541,78.6365,255.0000,255
4664,54.2577,54.2959,108.2041,255.0000,344
4665,46.3495,46.1467,103.0421,255.0000,331
4666,37.9745,37.8048,85.1390,255.0000,270
4667,32.4515,32.3189,71.0319,255.0000,229
4668,30.1875,30.0191,88.8087,255.0000,283
4669,43.2092,43.0293,91.7054,255.0000,291
4670,44.2462,44.0293,108.0255,255.0000,348
4671,35.0906,34.9388,77.0293,255.0000,245
4672,30.4911,30.3240,82.1084,255.0000,262
4673,55.3546,55.1505,93.8023,255.0000,297
4674,41.5421,41.3559,90.3584,255.0000,287
4675,53.3291,53.1263,98.8839,255.0000,310
4676,30.0957,29.9783,66.3916,255.0000,205
4677,48.1390,47.9719,85.5446,255.0000,271
4678,38.5153,38.3278,95.3138,255.0000,302
4679,39.0880,38.9349,82.7168,255.0000,265
4680,24.2755,24.1429,68.1964,255.0000,217
4681,55.1556,54.9260,118.3457,255.0000,372
4682,36.9554,36.7513,100.3087,255.0000,326
4683,52.0587,51.8686,103.6314,255.0000,327
4684,51.8202,51.5893,110.8023,255.0000,352
4685,29.0191,28.9082,61.7347,255.0000,197
4686,46.0255,45.8087,107.9541,255.0000,345
4687,27.2283,27.0918,69.6352,255.0000,222
4688,32.7526,32.5510,101.5740,255.0000,321
4689,38.7130,38.5574,81.8929,255.0000,258
4690,25.0395,24.9311,64.6173,255.0000,204
4691,48.6811,48.4949,91.0702,255.0000,278
4692,66.4949,66.2985,105.6212,255.0000,335
4693,48.2066,48.0128,90.5497,255.0000,281
4694,59.5906,59.4018,99.1199,255.0000,315
4695,27.7985,27.6582,75.0370,255.0000,239
4696,11.0166,10.9477,40.5089,255.0000,130
4697,49.8763,49.6837,100.7985,255.0000,318
4698,57.7372,57.5179,105.2117,255.0000,333
4699,44.1276,43.9464,90.6365,255.0000,281
4700,36.0855,35.9362,80.3929,255.0000,255
4701,33.0842,32.9375,79.0281,255.0000,246
4702,24.9898,24.8648,65.0944,255.0000,205
4703,46.7679,46.5765,101.9477,255.0000,318
4704,20.4133,20.2844,68.0957,255.0000,218
4705,50.5855,50.3750,101.9732,255.0000,324
4706,32.2857,32.1186,85.4158,255.0000,272
4707,35.9464,35.7691,89.4171,255.0000,282
4708,18.8801,18.7857,49.8559,255.0000,157
4709,52.6735,52.4694,93.2334,255.0000,295
4710,31.4401,31.2959,72.1173,255.0000,233
4711,26.1849,26.0446,71.9464,255.0000,221
4712,18.5421,18.4362,54.0013,255.0000,171
4713,45.6122,45.4184,107.6480,255.0000,344
4714,38.0778,37.9209,83.6760,255.0000,268
4715,34.5064,34.3814,65.2857,255.0000,211
4716,20.5128,20.3878,65.1671,255.0000,213
4717,51.7768,51.5612,106.2385,255.0000,343
4718,37.1008,36.9298,88.4783,255.0000,281
4719,54.0026,53.7653,124.9439,255.0000,399
4720,35.4566,35.2997,73.1492,255.0000,235
4721,43.8750,43.6837,95.7232,255.0000,310
4722,41.7781,41.6148,86.2054,255.0000,273
4723,51.4847,51.2487,116.8878,255.0000,368
4724,38.3278,38.1467,87.4872,255.0000,276
4725,43.5982,43.4681,92.2041,255.0000,302
4726,25.8699,25.7270,75.4719,255.0000,237
4727,62.3418,62.0931,129.6939,255.0000,415
4728,23.4082,23.2704,76.3929,255.0000,245
4729,49.2691,49.0523,113.1926,255.0000,369
4730,35.0242,34.8814,82.6747,255.0000,264
4731,23.0434,22.9515,53.3061,255.0000,176
4732,21.2870,21.1441,67.4247,255.0000,216
4733,45.9413,45.7398,107.2398,255.0000,344
4734,23.5332,23.4094,74.5982,255.0000,235
4735,47.2934,47.0740,119.4413,255.0000,381
4736,21.6288,21.4541,88.5293,255.0000,288
4737,38.9056,38.7372,89.6365,255.0000,285
4738,54.7436,54.5548,103.7168,255.0000,335
4739,48.1709,47.9401,116.7525,255.0000,377
4740,29.9349,29.7666,87.3087,255.0000,285
4741,44.3457,44.1633,101.5051,255.0000,319
4742,21.0115,20.8852,62.9452,255.0000,199
4743,32.3265,32.1722,83.1492,255.0000,265
4744,30.1977,30.0191,93.1084,255.0000,298
4745,51.9247,51.6875,116.8253,255.0000,363
4746,19.5434,19.3954,72.8163,255.0000,233
4747,32.4681,32.3265,79.9490,255.0000,259
4748,53.2245,53.0102,106.4898,255.0000,342
4749,35.4120,35.2245,93.6365,255.0000,296
4750,13.1429,13.0638,42.2921,255.0000,137
4751,24.8214,24.6990,59.8316,255.0000,193
4752,13.8546,13.7411,60.8967,255.0000,196
4753,40.7870,40.6122,96.2449,255.0000,318
4754,26.6403,26.5140,72.9898,255.0000,232
4755,38.2615,38.0548,102.1199,255.0000,328
4756,35.8036,35.6339,88.3265,255.0000,277
4757,48.2755,48.0791,102.5778,255.0000,322
4758,41.3240,41.1390,101.4847,255.0000,324
4759,35.3444,35.1888,82.3100,255.0000,256
4760,27.5791,27.3865,97.1531,255.0000,313
4761,52.7819,52.5651,121.0102,255.0000,383
4762,40.2934,40.1046,92.8036,255.0000,291
4763,24.2691,24.1645,56.2895,255.0000,181
4764,18.2768,18.2028,49.9056,255.0000,167
4765,52.2092,52.0179,100.9311,255.0000,325
4766,16.9120,16.8214,47.0115,255.0000,151
4767,54.5102,54.2844,126.0268,255.0000,402
4768,17.6020,17.4872,60.1046,255.0000,194
4769,37.6620,37.5000,90.0906,255.0000,288
4770,54.8661,54.6798,94.9018,255.0000,306
4771,32.7883,32.6276,80.1173,255.0000,255
4772,15.9617,15.8814,45.6990,255.0000,148
4773,45.9923,45.7742,112.2194,255.0000,355
4774,15.4821,15.3737,57.4094,255.0000,188
4775,23.7793,23.6760,56.0140,255.0000,180
4776,36.2066,36.0395,90.5102,255.0000,290
4777,46.3202,46.1071,106.5650,255.0000,341
4778,27.3202,27.1633,84.6020,255.0000,265
